date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:12	121/121	---M--	200	added ('OK')	text/plain	etag:%22cdb8cd38967724adc16e95f319590841%22	http://v3.bootcss.com/robots.txt		(from )
11:37:13	11220/11220	---MCZ	200	added ('OK')	text/html	etag:W/%221484f7e79737138a15719e2927c26948%22	http://v3.bootcss.com/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/index.html	(from )
11:37:14	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	http://v3.bootcss.com/dist/css/bootstrap.min.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/css/bootstrap.min.css	(from http://v3.bootcss.com/)
11:37:14	22570/22570	---MCZ	200	added ('OK')	text/css	etag:W/%22ababa284ec86f79802c2cc0bb72865e4%22	http://v3.bootcss.com/assets/css/docs.min.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/css/docs.min.css	(from http://v3.bootcss.com/)
11:37:14	456/456	---MCZ	200	added ('OK')	text/css	etag:W/%220580553db6377f3f1b0b399835cfa2e5%22	http://v3.bootcss.com/assets/css/patch.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/css/patch.css	(from http://v3.bootcss.com/)
11:37:14	2130/2130	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a40552917752e3b9dbf39a67177f8dc1%22	http://v3.bootcss.com/assets/js/ie-emulation-modes-warning.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/js/ie-emulation-modes-warning.js	(from http://v3.bootcss.com/)
11:37:14	6140/6140	---M--	200	added ('OK')	image/png	etag:%226fbceffed54c931c463a0e80f2e0faef%22	http://v3.bootcss.com/apple-touch-icon.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/apple-touch-icon.png	(from http://v3.bootcss.com/)
11:37:15	5430/5430	---MCZ	200	added ('OK')	image/x-icon	etag:W/%223de28cd3b11aa991a56dfbfb8b2ce3ef%22	http://v3.bootcss.com/favicon.ico	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/favicon.ico	(from http://v3.bootcss.com/)
11:37:15	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202017%2003:37:13%20GMT	http://v3.bootcss.com/getting-started	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/getting-started	(from http://v3.bootcss.com/)
11:37:15	14539/14539	---M--	200	added ('OK')	image/png	etag:%225d81725286632a98aa1e8796900372d0%22	http://v3.bootcss.com/assets/img/sass-less.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/img/sass-less.png	(from http://v3.bootcss.com/)
11:37:16	6614/6614	---M--	200	added ('OK')	image/png	etag:%22fb31c745aba4f6015904bc520c87b908%22	http://v3.bootcss.com/assets/img/devices.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/img/devices.png	(from http://v3.bootcss.com/)
11:37:16	2926/2926	---M--	200	added ('OK')	image/png	etag:%22e7ed6fe92d4f0c1ae6d97624348635eb%22	http://v3.bootcss.com/assets/img/components.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/img/components.png	(from http://v3.bootcss.com/)
11:37:17	75554/75554	---MCZ	200	added ('OK')	text/html	etag:W/%2222d45f6660c5c9598ceeb2ae631d42c7%22	http://v3.bootcss.com/getting-started/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/getting-started/index.html	(from http://v3.bootcss.com/)
11:37:22	310664/310664	---MCZ	200	added ('OK')	text/html	etag:W/%22f2e3cc8784021de051f2589242f3cb99%22	http://v3.bootcss.com/css/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/css/index.html	(from http://v3.bootcss.com/)
11:37:22	312285/312285	---MCZ	200	added ('OK')	text/html	etag:W/%2279f9e2c56a1d6b097a8e4400e05ac826%22	http://v3.bootcss.com/components/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/components/index.html	(from http://v3.bootcss.com/)
11:37:23	210108/210108	---MCZ	200	added ('OK')	text/html	etag:W/%225da8a0467eed10f7f131b6de6ef846ba%22	http://v3.bootcss.com/javascript/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/javascript/index.html	(from http://v3.bootcss.com/)
11:37:24	143139/143139	---MCZ	200	added ('OK')	text/html	etag:W/%22fa6b6eb9d42a2ffef9f8742be5f01317%22	http://v3.bootcss.com/customize/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/index.html	(from http://v3.bootcss.com/)
11:37:24	169073/169073	---M--	200	added ('OK')	image/png	etag:%2236134091ac7072297a889fe986b0238e%22	https://static.bootcss.com/expo/img/3/61/34091ac7072297a889fe986b0238e.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/static.bootcss.com/expo/img/3/61/34091ac7072297a889fe986b0238e.png	(from http://v3.bootcss.com/)
11:37:26	118867/118867	---M--	200	added ('OK')	image/png	etag:%229779aa20712a7dba02b00e73db495950%22	https://static.bootcss.com/expo/img/9/77/9aa20712a7dba02b00e73db495950.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/static.bootcss.com/expo/img/9/77/9aa20712a7dba02b00e73db495950.png	(from http://v3.bootcss.com/)
11:37:27	213065/213065	---M--	200	added ('OK')	image/jpeg	etag:%227b5f9c2f01fad1f23574156e0577a06c%22	https://static.bootcss.com/expo/img/7/b5/f9c2f01fad1f23574156e0577a06c.jpg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/static.bootcss.com/expo/img/7/b5/f9c2f01fad1f23574156e0577a06c.jpg	(from http://v3.bootcss.com/)
11:37:29	17530/17530	---MCZ	200	added ('OK')	text/html	etag:W/%22d4a85367443551b309fc47bbacb8a565%22	http://v3.bootcss.com/about/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/about/index.html	(from http://v3.bootcss.com/)
11:37:35	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%224f252523d4af0b478c810c2547a63e19%22	http://v3.bootcss.com/assets/js/vendor/jquery.min.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/js/vendor/jquery.min.js	(from http://v3.bootcss.com/)
11:37:35	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%224f252523d4af0b478c810c2547a63e19%22	https://cdn.bootcss.com/jquery/1.12.4/jquery.min.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/cdn.bootcss.com/jquery/1.12.4/jquery.min.js	(from http://v3.bootcss.com/)
11:37:35	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	https://cdn.bootcss.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/cdn.bootcss.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://v3.bootcss.com/)
11:37:37	47160/47160	---MCZ	200	added ('OK')	application/javascript	etag:W/%22447e856332a6e7aefbfcca1234b30b6f%22	http://v3.bootcss.com/assets/js/docs.min.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/js/docs.min.js	(from http://v3.bootcss.com/)
11:37:38	641/641	---MCZ	200	added ('OK')	application/javascript	etag:W/%2290e29070de7dcd28a451465ec74047be%22	http://v3.bootcss.com/assets/js/ie10-viewport-bug-workaround.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/js/ie10-viewport-bug-workaround.js	(from http://v3.bootcss.com/)
11:37:42	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f4769f9bdb7466be65088239c12046d1%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.eot	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.eot	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:43	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%22448c34a56d699c29117adc64c43affeb%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.woff2	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.woff2	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:44	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f4769f9bdb7466be65088239c12046d1%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.eot?	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regulard41d.eot	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:46	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%22fa2772327f55d8198301fdb8bcfc8158%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.woff	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.woff	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:46	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2289889688147bd7575d6327160d64e760%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.svg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.svg	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:47	45404/45404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22e18bbf611f2a2e43afc071aa2f4e1512%22	http://v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.ttf	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/fonts/glyphicons-halflings-regular.ttf	(from http://v3.bootcss.com/dist/css/bootstrap.min.css)
11:37:47	3265/3265	---MCZ	200	added ('OK')	text/html	etag:W/%22e2f96e90f03c9729272b590c30938a60%22	http://v3.bootcss.com/examples/starter-template/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/starter-template/index.html	(from http://v3.bootcss.com/getting-started/)
11:37:49	26534/26534	---MCZ	200	added ('OK')	text/html	etag:W/%22b699f0e249d7cba461d85e654e07bd83%22	http://v3.bootcss.com/examples/theme/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/theme/index.html	(from http://v3.bootcss.com/getting-started/)
11:37:50	22571/22571	---M--	200	added ('OK')	image/jpeg	etag:%226366e1902f5592c27802c79105050397%22	http://v3.bootcss.com/examples/screenshots/starter-template.jpg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/screenshots/starter-template.jpg	(from http://v3.bootcss.com/getting-started/)
11:37:50	6664/6664	---MCZ	200	added ('OK')	text/html	etag:W/%2222214b969ef6158cce2a64eaaa79f404%22	http://v3.bootcss.com/examples/grid/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/grid/index.html	(from http://v3.bootcss.com/getting-started/)
11:37:56	342468/342468	---M--	200	added ('OK')	image/png	etag:%22656aecc20901cc436b5cd10911302e0b%22	https://static.bootcss.com/expo/img/6/56/aecc20901cc436b5cd10911302e0b.png	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/static.bootcss.com/expo/img/6/56/aecc20901cc436b5cd10911302e0b.png	(from http://v3.bootcss.com/)
